@m.xm3.m0[id] = 2.010297e-05
@m.xm3.m0[id] = 1.942566e-05
@m.xm3.m0[id] = 2.045530e-05
@m.xm3.m0[id] = 1.975776e-05
@m.xm3.m0[id] = 2.008039e-05
@m.xm3.m0[id] = 1.975302e-05
@m.xm3.m0[id] = 2.042834e-05
@m.xm3.m0[id] = 2.095032e-05
@m.xm3.m0[id] = 1.974893e-05
@m.xm3.m0[id] = 2.000150e-05
@m.xm3.m0[id] = 1.992906e-05
@m.xm3.m0[id] = 2.090586e-05
@m.xm3.m0[id] = 1.910553e-05
@m.xm3.m0[id] = 1.941245e-05
@m.xm3.m0[id] = 2.023918e-05
@m.xm3.m0[id] = 1.962623e-05
@m.xm3.m0[id] = 2.091971e-05
@m.xm3.m0[id] = 2.014875e-05
@m.xm3.m0[id] = 1.958636e-05
@m.xm3.m0[id] = 1.983031e-05
@m.xm3.m0[id] = 2.001721e-05
@m.xm3.m0[id] = 1.952124e-05
@m.xm3.m0[id] = 2.010868e-05
@m.xm3.m0[id] = 2.052402e-05
@m.xm3.m0[id] = 1.991192e-05
@m.xm3.m0[id] = 1.990156e-05
@m.xm3.m0[id] = 2.024521e-05
@m.xm3.m0[id] = 2.047233e-05
@m.xm3.m0[id] = 2.030590e-05
@m.xm3.m0[id] = 1.977300e-05
@m.xm3.m0[id] = 2.005930e-05
@m.xm3.m0[id] = 2.022794e-05
@m.xm3.m0[id] = 1.978859e-05
@m.xm3.m0[id] = 2.029657e-05
@m.xm3.m0[id] = 1.966616e-05
@m.xm3.m0[id] = 1.994236e-05
@m.xm3.m0[id] = 1.978300e-05
@m.xm3.m0[id] = 2.076103e-05
@m.xm3.m0[id] = 1.999082e-05
@m.xm3.m0[id] = 2.004272e-05
@m.xm3.m0[id] = 1.984614e-05
@m.xm3.m0[id] = 1.981369e-05
@m.xm3.m0[id] = 1.995849e-05
@m.xm3.m0[id] = 1.987691e-05
@m.xm3.m0[id] = 1.995114e-05
@m.xm3.m0[id] = 1.955980e-05
@m.xm3.m0[id] = 1.989810e-05
@m.xm3.m0[id] = 1.992251e-05
@m.xm3.m0[id] = 2.017900e-05
@m.xm3.m0[id] = 2.009714e-05
@m.xm3.m0[id] = 2.010937e-05
@m.xm3.m0[id] = 2.064226e-05
@m.xm3.m0[id] = 2.043422e-05
@m.xm3.m0[id] = 1.975747e-05
@m.xm3.m0[id] = 1.943689e-05
@m.xm3.m0[id] = 2.040330e-05
@m.xm3.m0[id] = 2.065813e-05
@m.xm3.m0[id] = 1.989501e-05
@m.xm3.m0[id] = 1.968147e-05
@m.xm3.m0[id] = 2.013206e-05
@m.xm3.m0[id] = 1.916608e-05
@m.xm3.m0[id] = 2.009269e-05
@m.xm3.m0[id] = 2.016098e-05
@m.xm3.m0[id] = 1.941975e-05
@m.xm3.m0[id] = 1.994445e-05
@m.xm3.m0[id] = 1.990816e-05
@m.xm3.m0[id] = 1.965981e-05
@m.xm3.m0[id] = 2.018503e-05
@m.xm3.m0[id] = 2.061724e-05
@m.xm3.m0[id] = 2.025861e-05
@m.xm3.m0[id] = 2.025505e-05
@m.xm3.m0[id] = 2.026499e-05
@m.xm3.m0[id] = 1.996954e-05
