@m.xm1.m0[id] = 2.009510e-05
@m.xm1.m0[id] = 2.049157e-05
@m.xm1.m0[id] = 2.024572e-05
@m.xm1.m0[id] = 1.987345e-05
@m.xm1.m0[id] = 1.997600e-05
@m.xm1.m0[id] = 1.928292e-05
@m.xm1.m0[id] = 1.964434e-05
@m.xm1.m0[id] = 2.021579e-05
@m.xm1.m0[id] = 1.990419e-05
@m.xm1.m0[id] = 2.047165e-05
@m.xm1.m0[id] = 1.935170e-05
@m.xm1.m0[id] = 2.023359e-05
@m.xm1.m0[id] = 1.980321e-05
@m.xm1.m0[id] = 2.032966e-05
@m.xm1.m0[id] = 1.966705e-05
@m.xm1.m0[id] = 2.089003e-05
@m.xm1.m0[id] = 2.052199e-05
@m.xm1.m0[id] = 1.942572e-05
@m.xm1.m0[id] = 1.985627e-05
@m.xm1.m0[id] = 1.947959e-05
@m.xm1.m0[id] = 2.108866e-05
@m.xm1.m0[id] = 2.012178e-05
@m.xm1.m0[id] = 1.983906e-05
@m.xm1.m0[id] = 2.050858e-05
@m.xm1.m0[id] = 1.957455e-05
@m.xm1.m0[id] = 2.038117e-05
@m.xm1.m0[id] = 2.046216e-05
@m.xm1.m0[id] = 1.993969e-05
@m.xm1.m0[id] = 2.030701e-05
@m.xm1.m0[id] = 1.921921e-05
@m.xm1.m0[id] = 1.947950e-05
@m.xm1.m0[id] = 1.997298e-05
@m.xm1.m0[id] = 1.998304e-05
@m.xm1.m0[id] = 1.982286e-05
@m.xm1.m0[id] = 2.062324e-05
@m.xm1.m0[id] = 2.037391e-05
@m.xm1.m0[id] = 1.995393e-05
@m.xm1.m0[id] = 1.989187e-05
@m.xm1.m0[id] = 2.015304e-05
@m.xm1.m0[id] = 2.023013e-05
@m.xm1.m0[id] = 2.023890e-05
@m.xm1.m0[id] = 2.059025e-05
@m.xm1.m0[id] = 2.019607e-05
@m.xm1.m0[id] = 1.991197e-05
@m.xm1.m0[id] = 1.974303e-05
@m.xm1.m0[id] = 2.070983e-05
@m.xm1.m0[id] = 2.013043e-05
@m.xm1.m0[id] = 1.975151e-05
@m.xm1.m0[id] = 1.974278e-05
@m.xm1.m0[id] = 2.045555e-05
@m.xm1.m0[id] = 2.021719e-05
@m.xm1.m0[id] = 2.027064e-05
@m.xm1.m0[id] = 2.020201e-05
@m.xm1.m0[id] = 1.952562e-05
@m.xm1.m0[id] = 2.010328e-05
@m.xm1.m0[id] = 2.015189e-05
@m.xm1.m0[id] = 2.039894e-05
@m.xm1.m0[id] = 2.051139e-05
@m.xm1.m0[id] = 1.971707e-05
@m.xm1.m0[id] = 2.001011e-05
@m.xm1.m0[id] = 1.964470e-05
@m.xm1.m0[id] = 2.009927e-05
@m.xm1.m0[id] = 1.993703e-05
@m.xm1.m0[id] = 1.916573e-05
@m.xm1.m0[id] = 2.042807e-05
@m.xm1.m0[id] = 2.007945e-05
@m.xm1.m0[id] = 1.997216e-05
@m.xm1.m0[id] = 1.982772e-05
@m.xm1.m0[id] = 2.031921e-05
@m.xm1.m0[id] = 1.983140e-05
@m.xm1.m0[id] = 1.945522e-05
@m.xm1.m0[id] = 1.952884e-05
@m.xm1.m0[id] = 2.040920e-05
